"DATE","NEIGHBORHOOD_NAME","BOROUGH","MODZCTA","Label","AGE_GROUP","POP_DENOMINATOR","COUNT_PARTIALLY_CUMULATIVE","COUNT_FULLY_CUMULATIVE","COUNT_1PLUS_CUMULATIVE","PERC_PARTIALLY","PERC_FULLY","PERC_1PLUS"
2021-06-11,"Lincoln Square","Manhattan","10069","10069","18+",5375.84,402,4238,4640,7.48,78.83,86.31
2021-06-11,"Lenox Hill/Upper East Side","Manhattan","10075","10075, 10162","18+",19863.75,1434,16388,17822,7.22,82.5,89.72
2021-06-11,"Upper East Side/Yorkville","Manhattan","10128","10128","18+",49297.99,2902,36422,39324,5.89,73.88,79.77
2021-06-11,"Battery Park City","Manhattan","10280","10280","18+",7517.17,547,4966,5513,7.28,66.06,73.34
2021-06-11,"Battery Park City","Manhattan","10282","10282","18+",4396.18,348,2797,3145,7.92,63.62,71.54
2021-06-11,"Silver Lake/St. George","Staten Island","10301","10301","18+",30789.03,1959,17291,19250,6.36,56.16,62.52
2021-06-11,"Elm Park","Staten Island","10302","10302","18+",13841.82,1060,6977,8037,7.66,50.41,58.06
2021-06-11,"Graniteville/Mariner's Harbor/Port Ivory","Staten Island","10303","10303","18+",19271.57,1587,9265,10852,8.23,48.08,56.31
2021-06-11,"New Dorp/Todt Hill","Staten Island","10304","10304","18+",32365.49,2417,18167,20584,7.47,56.13,63.6
2021-06-11,"Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze","Staten Island","10305","10305","18+",34316.79,2490,19415,21905,7.26,56.58,63.83
2021-06-11,"Lighthouse Hill/Midland Beach/New Dorp/Oakwood","Staten Island","10306","10306","18+",42372.41,2877,24966,27843,6.79,58.92,65.71
2021-06-11,"Tottenville","Staten Island","10307","10307","18+",11247.29,617,5243,5860,5.49,46.62,52.1
2021-06-11,"Great Kills","Staten Island","10308","10308","18+",23778.46,1317,11862,13179,5.54,49.89,55.42
2021-06-11,"Charleston/Prince's Bay/Woodrow","Staten Island","10309","10309","18+",25505.78,1556,12539,14095,6.1,49.16,55.26
2021-06-11,"Port Richmond/Randall Manor/West Brighton","Staten Island","10310","10310","18+",17381.07,1266,10020,11286,7.28,57.65,64.93
2021-06-11,"Annadale/Rossville","Staten Island","10312","10312","18+",48423.66,2780,25949,28729,5.74,53.59,59.33
2021-06-11,"Bloomfield/Freshkills Park","Staten Island","10314","10314","18+",73874.68,4511,39977,44488,6.11,54.11,60.22
2021-06-11,"Concourse/Melrose","Bronx","10451","10451","18+",35946.71,2803,18699,21502,7.8,52.02,59.82
2021-06-11,"Concourse/Highbridge","Bronx","10452","10452","18+",54805.81,4747,27495,32242,8.66,50.17,58.83
2021-06-11,"Morris Heights/Mount Hope/University Heights","Bronx","10453","10453","18+",57359.96,5068,26000,31068,8.84,45.33,54.16
2021-06-11,"Mott Haven/Port Morris","Bronx","10454","10454","18+",27397.39,2203,12725,14928,8.04,46.45,54.49
2021-06-11,"Mott Haven","Bronx","10455","10455","18+",30573.43,2565,14122,16687,8.39,46.19,54.58
2021-06-11,"Claremont/Morrisania","Bronx","10456","10456","18+",66839.64,5518,28866,34384,8.26,43.19,51.44
2021-06-11,"Belmont/Claremont/Mount Hope/Tremont","Bronx","10457","10457","18+",53117.58,4707,23639,28346,8.86,44.5,53.36
2021-06-11,"Belmont/Fordham University/Kingsbridge","Bronx","10458","10458","18+",60560.21,5144,26834,31978,8.49,44.31,52.8
2021-06-11,"Charlotte Gardens/Hunts Point","Bronx","10459","10459","18+",34636.24,2918,16114,19032,8.42,46.52,54.95
2021-06-11,"Charlotte Gardens/Tremont/Van Nest/West Farms","Bronx","10460","10460","18+",42448,3355,18662,22017,7.9,43.96,51.87
2021-06-11,"Morris Park/Pelham Bay/Westchester Square","Bronx","10461","10461","18+",38803.26,3105,24777,27882,8,63.85,71.85
2021-06-11,"Parkchester/Pelham Parkway/Van Nest/Westchester Square","Bronx","10462","10462","18+",58726.65,5292,33630,38922,9.01,57.27,66.28
2021-06-11,"Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil","Bronx","10463","10463","18+",56284.98,4266,32561,36827,7.58,57.85,65.43
2021-06-11,"City Island","Bronx","10464","10464","18+",3510.49,200,2388,2588,5.7,68.02,73.72
2021-06-11,"Country Club/Throgs Neck","Bronx","10465","10465","18+",33825.65,2043,17795,19838,6.04,52.61,58.65
2021-06-11,"Edenwald/Wakefield","Bronx","10466","10466","18+",54731.54,3205,22106,25311,5.86,40.39,46.25
2021-06-11,"Allerton/Norwood/Pelham Parkway/Williamsbridge","Bronx","10467","10467","18+",77336.23,5845,35646,41491,7.56,46.09,53.65
2021-06-11,"Fordham/Kingsbridge/University Heights","Bronx","10468","10468","18+",58195.5,4975,26732,31707,8.55,45.93,54.48
2021-06-11,"Allerton/Baychester/Pelham Gardens/Williamsbridge","Bronx","10469","10469","18+",56415.64,3536,25342,28878,6.27,44.92,51.19
2021-06-11,"Wakefield/Woodlawn","Bronx","10470","10470","18+",11835.69,644,6309,6953,5.44,53.3,58.75
2021-06-11,"Fieldston/North Riverdale/Riverdale","Bronx","10471","10471","18+",17715.36,1191,12222,13413,6.72,68.99,75.71
2021-06-11,"Soundview","Bronx","10472","10472","18+",50865.6,4416,23548,27964,8.68,46.29,54.98
2021-06-11,"Castle Hill/Clason Point/Soundview","Bronx","10473","10473","18+",45025.1,2974,21425,24399,6.61,47.58,54.19
2021-06-11,"Hunts Point","Bronx","10474","10474","18+",8716.2,647,3575,4222,7.42,41.02,48.44
2021-06-11,"Co-op City/Edenwald","Bronx","10475","10475","18+",36101.58,1599,18934,20533,4.43,52.45,56.88
2021-06-11,"Bellerose/Douglaston-Little Neck","Queens","11004","11004, 11005","18+",16322.92,1068,10278,11346,6.54,62.97,69.51
2021-06-11,"Astoria (South)/Long Island City/Sunnyside","Queens","11101","11101","18+",30635.13,3304,25321,28625,10.79,82.65,93.44
2021-06-11,"Astoria (North)","Queens","11102","11102","18+",24950.08,2388,18276,20664,9.57,73.25,82.82
2021-06-11,"Astoria (North)/Astoria (South)","Queens","11103","11103","18+",29828.42,2717,19111,21828,9.11,64.07,73.18
2021-06-11,"Sunnyside","Queens","11104","11104","18+",21569.04,1889,15524,17413,8.76,71.97,80.73
2021-06-11,"Ditmars Steinway","Queens","11105","11105","18+",30844.19,2179,18082,20261,7.06,58.62,65.69
2021-06-11,"Astoria (South)","Queens","11106","11106","18+",31753.42,3021,21255,24276,9.51,66.94,76.45
2021-06-11,"Long Island City","Queens","11109","11109","18+",5343.22,419,4187,4606,7.84,78.36,86.2
2021-06-11,"Brooklyn Heights/DUMBO/Downtown Brooklyn","Brooklyn","11201","11201","18+",53066.26,3787,40392,44179,7.14,76.12,83.25
2021-06-11,"East Flatbush (North)/East Flatbush (South)","Brooklyn","11203","11203","18+",59978.9,4102,26000,30102,6.84,43.35,50.19
2021-06-11,"Bensonhurst/Mapleton","Brooklyn","11204","11204","18+",56436.82,4604,29073,33677,8.16,51.51,59.67
2021-06-11,"Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene","Brooklyn","11205","11205","18+",33743.15,1968,16353,18321,5.83,48.46,54.3
2021-06-11,"Williamsburg (South)","Brooklyn","11206","11206","18+",62134.07,4421,30452,34873,7.12,49.01,56.13
2021-06-11,"Cypress Hills/East New York","Brooklyn","11207","11207","18+",66642.05,5149,27432,32581,7.73,41.16,48.89
2021-06-11,"Cypress Hills/East New York","Brooklyn","11208","11208","18+",70401.64,5920,30661,36581,8.41,43.55,51.96
2021-06-11,"Bay Ridge/Fort Hamilton","Brooklyn","11209","11209","18+",54828.8,4213,33298,37511,7.68,60.73,68.41
2021-06-11,"Flatlands/Midwood","Brooklyn","11210","11210","18+",49548.95,2886,19145,22031,5.82,38.64,44.46
2021-06-11,"East Williamsburg/Williamsburg (North)/Williamsburg (South)","Brooklyn","11211","11211, 11249","18+",74916.07,5478,43197,48675,7.31,57.66,64.97
2021-06-11,"Ocean Hill-Brownsville","Brooklyn","11212","11212","18+",55341.02,4088,21831,25919,7.39,39.45,46.84
2021-06-11,"Crown Heights (East)","Brooklyn","11213","11213","18+",48644.6,2849,19721,22570,5.86,40.54,46.4
2021-06-11,"Bath Beach/Bensonhurst/Gravesend","Brooklyn","11214","11214","18+",73712.3,6490,39281,45771,8.8,53.29,62.09
2021-06-11,"Gowanus/Park Slope/Windsor Terrace","Brooklyn","11215","11215","18+",56922.08,3039,39500,42539,5.34,69.39,74.73
2021-06-11,"Bedford-Stuyvesant (West)/Crown Heights (West)","Brooklyn","11216","11216","18+",46042.94,2668,26102,28770,5.79,56.69,62.49
2021-06-11,"Boerum Hill/Park Slope","Brooklyn","11217","11217, 11243","18+",34613.85,2034,22420,24454,5.88,64.77,70.65
2021-06-11,"Kensington/Windsor Terrace","Brooklyn","11218","11218","18+",53726.25,4237,30410,34647,7.89,56.6,64.49
2021-06-11,"Borough Park","Brooklyn","11219","11219","18+",57912.51,4627,25568,30195,7.99,44.15,52.14
2021-06-11,"Sunset Park","Brooklyn","11220","11220","18+",72891.63,10392,51665,62057,14.26,70.88,85.14
2021-06-11,"Bedford-Stuyvesant (East)/Bushwick","Brooklyn","11221","11221","18+",64338.77,5042,33701,38743,7.84,52.38,60.22
2021-06-11,"Greenpoint","Brooklyn","11222","11222","18+",32062.1,2243,22758,25001,7,70.98,77.98
2021-06-11,"Gravesend/Homecrest","Brooklyn","11223","11223","18+",62432.22,4499,28882,33381,7.21,46.26,53.47
2021-06-11,"Brighton Beach/Coney Island/Seagate","Brooklyn","11224","11224","18+",37631.32,2100,15403,17503,5.58,40.93,46.51
2021-06-11,"Crown Heights (West)/Prospect Lefferts Gardens","Brooklyn","11225","11225","18+",45775.98,2497,24047,26544,5.45,52.53,57.99
2021-06-11,"Flatbush/Prospect Lefferts Gardens","Brooklyn","11226","11226","18+",77335.54,5698,37131,42829,7.37,48.01,55.38
2021-06-11,"Bath Beach/Dyker Heights","Brooklyn","11228","11228","18+",35510.23,2848,20517,23365,8.02,57.78,65.8
2021-06-11,"Gerritsen Beach/Homecrest/Sheepshead Bay","Brooklyn","11229","11229","18+",65554.74,4191,31100,35291,6.39,47.44,53.83
2021-06-11,"Midwood","Brooklyn","11230","11230","18+",64635.23,4574,27406,31980,7.08,42.4,49.48
2021-06-11,"Carroll Gardens/Cobble Hill/Red Hook","Brooklyn","11231","11231","18+",30285.65,1722,18751,20473,5.69,61.91,67.6
2021-06-11,"Sunset Park","Brooklyn","11232","11232","18+",21455.8,1813,12527,14340,8.45,58.39,66.84
2021-06-11,"Bedford-Stuyvesant (East)/Ocean Hill-Brownsville","Brooklyn","11233","11233","18+",56732.43,3237,21983,25220,5.71,38.75,44.45
2021-06-11,"Bergen Beach/Flatlands/Marine Park/Mill Basin","Brooklyn","11234","11234","18+",73346.64,4292,31736,36028,5.85,43.27,49.12
2021-06-11,"Brighton Beach/Manhattan Beach/Sheepshead Bay","Brooklyn","11235","11235","18+",65010.78,4360,29734,34094,6.71,45.74,52.44
2021-06-11,"Canarsie","Brooklyn","11236","11236","18+",76845.81,4430,28367,32797,5.76,36.91,42.68
2021-06-11,"Bushwick/East Williamsburg","Brooklyn","11237","11237","18+",37702.33,3689,21498,25187,9.78,57.02,66.8
2021-06-11,"Clinton Hill/Prospect Heights","Brooklyn","11238","11238","18+",45933.55,2803,32869,35672,6.1,71.56,77.66
2021-06-11,"East New York","Brooklyn","11239","11239","18+",10746.76,764,6060,6824,7.11,56.39,63.5
2021-06-11,"Flushing/Murray Hill","Queens","11354","11354","18+",46305.65,4765,35757,40522,10.29,77.22,87.51
2021-06-11,"Flushing/Murray Hill/Queensboro Hill","Queens","11355","11355","18+",66856.37,8519,56532,65051,12.74,84.56,97.3
2021-06-11,"College Point","Queens","11356","11356","18+",17775.53,1983,12531,14514,11.16,70.5,81.65
2021-06-11,"Whitestone","Queens","11357","11357","18+",31475.11,2342,21462,23804,7.44,68.19,75.63
2021-06-11,"Auburndale/Murray Hill","Queens","11358","11358","18+",29641.54,2652,22400,25052,8.95,75.57,84.52
2021-06-11,"Bayside (North)","Queens","11360","11360","18+",16134.98,982,11555,12537,6.09,71.61,77.7
2021-06-11,"Bayside (North)/Bayside (South)","Queens","11361","11361","18+",21576.15,1663,16232,17895,7.71,75.23,82.94
2021-06-11,"Douglaston-Little Neck","Queens","11362","11362","18+",14730.32,1073,10559,11632,7.28,71.68,78.97
2021-06-11,"Douglaston-Little Neck","Queens","11363","11363","18+",5404,368,4156,4524,6.81,76.91,83.72
2021-06-11,"Bayside (South)/Oakland Gardens","Queens","11364","11364","18+",29084.9,2152,21147,23299,7.4,72.71,80.11
2021-06-11,"Auburndale/Fresh Meadows/Pomonok/Utopia","Queens","11365","11365","18+",35054.7,2676,23609,26285,7.63,67.35,74.98
2021-06-11,"Fresh Meadows/Hillcrest","Queens","11366","11366","18+",11544.71,856,7196,8052,7.41,62.33,69.75
2021-06-11,"Kew Gardens Hills/Pomonok","Queens","11367","11367","18+",31414.15,2356,17950,20306,7.5,57.14,64.64
2021-06-11,"Corona/North Corona","Queens","11368","11368","18+",83122.23,10030,46289,56319,12.07,55.69,67.75
2021-06-11,"Airport/East Elmhurst","Queens","11369","11369","18+",26106.55,2909,17144,20053,11.14,65.67,76.81
2021-06-11,"Jackson Heights/Rikers Island","Queens","11370","11370","18+",26609.32,2205,14340,16545,8.29,53.89,62.18
2021-06-11,"Jackson Heights","Queens","11372","11372","18+",49589.9,5715,36950,42665,11.52,74.51,86.04
2021-06-11,"Elmhurst","Queens","11373","11373","18+",74412.58,8763,58307,67070,11.78,78.36,90.13
2021-06-11,"Rego Park","Queens","11374","11374","18+",34948.32,2631,21825,24456,7.53,62.45,69.98
2021-06-11,"Forest Hills","Queens","11375","11375","18+",59627.01,3824,37611,41435,6.41,63.08,69.49
2021-06-11,"Woodside","Queens","11377","11377","18+",68556.99,7468,47866,55334,10.89,69.82,80.71
2021-06-11,"Maspeth","Queens","11378","11378","18+",28126.17,2195,16266,18461,7.8,57.83,65.64
2021-06-11,"Middle Village","Queens","11379","11379","18+",29592.35,1902,16785,18687,6.43,56.72,63.15
2021-06-11,"Glendale/Ridgewood","Queens","11385","11385","18+",79512.77,6706,41029,47735,8.43,51.6,60.03
2021-06-11,"Cambria Heights","Queens","11411","11411","18+",17780.06,1012,7448,8460,5.69,41.89,47.58
2021-06-11,"St. Albans","Queens","11412","11412","18+",30605.05,1807,12559,14366,5.9,41.04,46.94
2021-06-11,"Laurelton/Rosedale","Queens","11413","11413","18+",34691.42,2033,13389,15422,5.86,38.59,44.45
2021-06-11,"Hamilton Beach/Howard Beach/Lindenwood","Queens","11414","11414","18+",22906.27,1275,11629,12904,5.57,50.77,56.33
2021-06-11,"Kew Gardens","Queens","11415","11415","18+",15351.36,1000,9607,10607,6.51,62.58,69.09
2021-06-11,"Ozone Park","Queens","11416","11416","18+",19793.91,1862,12059,13921,9.41,60.92,70.33
2021-06-11,"Ozone Park","Queens","11417","11417","18+",23723.61,2105,14915,17020,8.87,62.87,71.74
2021-06-11,"Richmond Hill","Queens","11418","11418","18+",28809.61,2471,17452,19923,8.58,60.58,69.15
2021-06-11,"Richmond Hill/South Ozone Park","Queens","11419","11419","18+",37919.05,3953,23861,27814,10.42,62.93,73.35
2021-06-11,"South Ozone Park","Queens","11420","11420","18+",37131.19,3396,22183,25579,9.15,59.74,68.89
2021-06-11,"Woodhaven","Queens","11421","11421","18+",30741.48,2716,18584,21300,8.83,60.45,69.29
2021-06-11,"Rosedale","Queens","11422","11422","18+",25568.22,1536,10588,12124,6.01,41.41,47.42
2021-06-11,"Hollis/Holliswood","Queens","11423","11423","18+",25411.54,1748,14806,16554,6.88,58.26,65.14
2021-06-11,"Bellerose","Queens","11426","11426","18+",16079.91,1226,10157,11383,7.62,63.17,70.79
2021-06-11,"Bellerose/Hollis Hills/Holliswood","Queens","11427","11427","18+",19076.56,1499,14701,16200,7.86,77.06,84.92
2021-06-11,"Queens Village","Queens","11428","11428","18+",14737.78,1136,10103,11239,7.71,68.55,76.26
2021-06-11,"Queens Village","Queens","11429","11429","18+",26071.37,1581,11005,12586,6.06,42.21,48.28
2021-06-11,"Hillcrest/Jamaica Estates/Jamaica Hills","Queens","11432","11432","18+",48714.59,4187,33352,37539,8.59,68.46,77.06
2021-06-11,"Jamaica","Queens","11433","11433","18+",28024.61,1858,13471,15329,6.63,48.07,54.7
2021-06-11,"Airport/South Jamaica/Springfield Gardens/St. Albans","Queens","11434","11434","18+",53242.83,3260,21886,25146,6.12,41.11,47.23
2021-06-11,"Briarwood/Jamaica","Queens","11435","11435","18+",46003.22,3513,25896,29409,7.64,56.29,63.93
2021-06-11,"South Jamaica/South Ozone Park","Queens","11436","11436","18+",15396.64,1125,7602,8727,7.31,49.37,56.68
2021-06-11,"Edgemere/Far Rockaway","Queens","11691","11691","18+",48413.6,3645,17538,21183,7.53,36.23,43.75
2021-06-11,"Arverne/Edgemere","Queens","11692","11692","18+",15519,1021,6258,7279,6.58,40.32,46.9
2021-06-11,"Arverne/Broad Channel","Queens","11693","11693","18+",9767.71,602,4318,4920,6.16,44.21,50.37
2021-06-11,"Belle Harbor-Neponsit/Rockaway Park","Queens","11694","11694","18+",16540.37,993,8516,9509,6,51.49,57.49
2021-06-11,"Breezy Point","Queens","11697","11697","18+",2689.54,205,2370,2575,7.62,88.12,95.74
